animal,mean,std,lower,upper,ci_width,state_threshold,exceedance
H1,0.3246612708184467,0.005958121343797872,0.3152105205298742,0.3343387566646513,0.0191282361347771,60,SpikerateCoact_output_1min_20minbuff_0p6
H2,1.2492652121909609,0.0062227621268723015,1.23889788396083,1.2596683080395576,0.020770424078727645,60,SpikerateCoact_output_1min_20minbuff_0p6
H3,0.2474076855005229,0.005250541437479408,0.23905902228419726,0.25636212490949556,0.0173031026252983,60,SpikerateCoact_output_1min_20minbuff_0p6
H4,0.9885342691990092,0.0065972196246405395,0.9768362658536069,0.9991742361684559,0.022337970314848965,60,SpikerateCoact_output_1min_20minbuff_0p6
H5,0.7405348615090733,0.0061371634905280185,0.7305721976209081,0.7504558478770512,0.019883650256143137,60,SpikerateCoact_output_1min_20minbuff_0p6
H6,1.1016851878929665,0.00936231893299549,1.0864039576936195,1.1173660866598427,0.03096212896622319,60,SpikerateCoact_output_1min_20minbuff_0p6
H7,1.0388656918902623,0.005024647642124215,1.0306721686262688,1.0470053260978796,0.016333157471610793,60,SpikerateCoact_output_1min_20minbuff_0p6
H8,0.694974744179978,0.006079192114405213,0.6851689623678962,0.7052058675513969,0.020036905183500764,60,SpikerateCoact_output_1min_20minbuff_0p6
H9,1.001615453029461,0.0066326253054730016,0.9913229571984437,1.0124513618677042,0.02112840466926058,60,SpikerateCoact_output_1min_20minbuff_0p6
H10,0.9396107720312665,0.006949083551165263,0.9280436877610021,0.9510654245636576,0.023021736802655512,60,SpikerateCoact_output_1min_20minbuff_0p6
H11,0.2933566853883854,0.00466834847741512,0.2859097922002997,0.30144015411288266,0.015530361912582946,60,SpikerateCoact_output_1min_20minbuff_0p6
